1 0.512605
2 64.05
3 0.208804
4 0.365537
5 0.358581
6 0.0921685
7 0.0158905
8 0.013586
9 0.0238063
10 -0.00398203
11 0.00579528
12 0.000809565
13 0.00350341
14 0.000299198
15 0.00767141
16 0.00711568
17 0.0142596
18 0.00184203
19 -0.00485924
20 2.54226e-05
21 0.00641979
22 0.0103246
23 0.0524045
24 0.033472
25 0.145694
26 0.012024
27 0.0771135
28 0.070353
29 0.00694471
30 0.0708152
