1 0.00539281
2 0.639916
3 -0.62644
4 0.0145191
5 0.00700519
6 -0.00353656
7 -0.0226739
8 -0.000477817
9 0.0110274
10 -0.0107726
11 0.00230623
12 -4.77347e-05
13 0.0017373
14 -0.00290229
15 0.00184004
16 -0.00156456
17 -0.000580048
18 0.00128063
19 -0.00593619
20 -0.000684934
21 -0.00145274
22 0.000286657
23 -0.000796785
24 -0.00104603
25 -0.024769
26 -0.00056329
27 0.0172541
28 -0.00216187
29 0.00509819
30 -0.00125747
